GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionHistoryCancelBackgroundCompactionResult,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionScheduleAddCronParams,0,21,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionFsSetProviderParams,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,PluginsInstallResult,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,ProviderTokenGetTokenResult,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,GitHubTelemetryEvent,0,33,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionPermissionsGetAllowAllResult,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionToolsInitializeAndValidateParams,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,ServerRuntimeApi,7,6,0,0,1,3,1,1,1,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionPermissionsFolderTrustIsTrustedParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,ConnectedRemoteSessionMetadataKind,6,51,1,3,1,7,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionsReloadPluginHooksParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionFactoryGetRunDetailResult,0,69,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionsForkResult,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionWorkspacesReadFileParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionPermissionsSetAllowAllResult,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionWorkspacesDiffParams,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionSettingsOnlineEvaluationSnapshot,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionLimitPredictionClientType,6,51,1,3,1,7,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionWorkspacesGetWorkspaceResult,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionFsReaddirWithTypesResult,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionMcpStopServerParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,ConnectParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionEventLogTailParams,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionQueueUpdateTextParams,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,FactoryRunSummary,0,60,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,PluginsMarketplacesRefreshParams,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionMcpCancelSamplingExecutionResult,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionModelListParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,UIExitPlanModeResponse,0,18,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SlashCommandKind,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionUiElicitationResult,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,Tool,0,18,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionQueueFinishDeferredIdleDrainResult,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionTasksListResult,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionsStartRemoteControlParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionPlanUpdateParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,MarketplacePluginInfo,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,ServerModelsApi,8,20,1,1,1,5,2,3,1,3
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionPermissionsPathsUpdatePrimaryResult,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionAgentReloadParams,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,HistoryRewindPoint,0,30,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionContentExclusionCheckPathsResult,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionShutdownParams,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionsListParams,0,18,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,CanvasOpenResult,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SlashCommandSelectSubcommandResult,36,0,0,0,11,0,10,0,10,0
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionsOpenResumeLast,29,0,0,0,9,0,8,0,8,0
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,PluginsMarketplacesRemoveResult,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,AgentRegistrySpawnValidationErrorReason,6,79,1,3,1,11,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,ExtensionSource,0,71,0,4,0,10,0,6,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,InstructionsGetDiscoveryPathsParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionMcpResourcesReadParams,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,McpToolUi,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionsGetEventFilePathParams,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionExtensionsApi,18,68,0,0,3,13,1,6,1,6
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionCapability,6,114,1,3,1,16,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,InstructionDiscoveryPathKind,6,51,1,3,1,7,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionFactoryCancelResult,0,24,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionQueueDeferSessionIdleParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionFactoryJournalGetParams,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionEventLogReleaseInterestParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionVisibilityGetResult,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionQueueInsertAtParams,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionFsError,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionLogParams,0,24,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,ModelBillingTokenPrices,0,30,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,ModelsListResult,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,EventsAgentScope,6,51,1,3,1,7,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionScheduleHydrateParams,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionPermissionsSetRequiredResult,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,McpExecuteSamplingRequest,0,3,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionOptionsUpdateParams,0,177,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionFsErrorCode,6,51,1,3,1,7,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionsSaveParams,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,McpServerSource,6,65,1,3,1,9,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionToolsGetCurrentMetadataParams,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,ProviderEndpointType,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,PluginsMarketplacesAddResult,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,UsageMetricsCodeChanges,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionMetadataRecomputeContextTokensParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionMcpAppsGetHostContextResult,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionFsReaddirResult,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionScheduleListParams,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionQueueRemoveMostRecentParams,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionWorkspacesGetWorkspaceResult.SessionWorkspacesGetWorkspaceResultWorkspace,54,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionFsStatParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,GitHubTelemetryClientInfo,0,33,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionMcpResourcesListTemplatesParams,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionMcpIsServerRunningParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionNameSetAutoParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionWorkspacesReadCheckpointParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionsConnectParams,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,FactoryAbortParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,ServerSkill,0,27,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,HistoryRewindUnavailableReason,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionScheduleRearmSelfPacedParams,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionTasksApi,158,12,0,0,23,5,11,2,11,2
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,AgentInfo,0,39,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionsCloseParams,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,McpResource,0,33,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionPermissionsResetSessionApprovalsResult,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionMetadataContextInfoResult.SessionMetadataContextInfoResultContextInfo,33,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionFsReaddirWithTypesEntry,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,ShellKillSignal,0,64,0,4,0,9,0,6,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionShellCancelUserRequestedResult,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,LlmInferenceHttpRequestStartResult,0,3,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionUsageGetMetricsParams,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionPermissionsLocationsApplyResult,0,21,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionSkillsReloadParams,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionCancelAllBackgroundAgentsParams,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,McpServerNeedsAuthInfo,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,HistoryRewindFilePreview,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionSendSystemNotificationParams,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionFsSqliteTransactionResult,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionPermissionsFolderTrustIsTrustedResult,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionModeApi,0,40,0,0,0,9,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionPermissionsLocationsResolveParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionHistoryCancelBackgroundCompactionParams,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,ServerAgentRegistryApi,7,6,0,0,1,3,1,1,1,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,AccountQuotaSnapshot,0,27,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,OpenCanvasInstance,0,30,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionVisibilitySetResult,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionWorkspacesDeleteAutopilotObjectiveResult,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionSendParams,0,45,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionsStopRemoteControlResult,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,PluginsUpdateResult,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionMcpStartServerParams,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,McpAppsSetHostContextDetails,0,24,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,PluginsUpdateAllResult,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionAgentGetCurrentResult,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SlashCommandCompletedResult,22,0,0,0,7,0,6,0,6,0
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,McpConfigAddParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,McpServer,0,21,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionCanvasListOpenResult,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionModelGetCurrentResult,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionRpc,128,296,0,0,20,46,8,3,8,3
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionAgentSelectParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionQueueConsumeSystemNotificationsResult,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,ReasoningSummary,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionFactoryRunResult,0,24,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionShellExecParams,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionFsSqliteQueryResult,0,18,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionTasksStartAgentParams,0,21,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionsGetSizesResult,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,OptionsUpdateEnvValueMode,6,51,1,3,1,7,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionWorkspacesUpdateMetadataResult.SessionWorkspacesUpdateMetadataResultWorkspace,54,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,FactoryCurrentPhase,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionUiEphemeralQueryParams,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,UsageMetricsModelMetricTokenDetail,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,DebugCollectLogsEntry,0,18,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionPermissionsFolderTrustAddTrustedParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionCommandsHandlePendingCommandResult,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionMcpOauthHandlePendingRequestParams,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,PermissionLocationType,6,51,1,3,1,7,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionProviderApi,4,53,1,1,0,12,1,5,0,5
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionPermissionsPendingRequestsParams,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionsEnrichMetadataParams,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionCommandsExecuteResult,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,DebugCollectLogsInclude,0,24,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,CanvasHostContext,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionUiHandlePendingUserInputParams,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionWorkspacesSaveLargePasteParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionUiRegisterDirectAutoModeSwitchHandlerResult,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SandboxConfig,0,18,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,PluginsMarketplacesBrowseParams,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,ModelPickerCategory,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,PluginUpdateAllEntry,0,24,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SkillDiscoveryPath,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionCommandsListParams,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionUiHandlePendingSamplingParams,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionOpenOptionsReasoningSummary,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionTelemetrySetFeatureOverridesParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionLspInitializeParams,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionModeGetParams,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,ModelBilling,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionPermissionsSetApproveAllParams,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionMcpReloadWithConfigParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,ServerMcpConfigApi,21,34,0,0,3,7,3,5,3,5
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,AgentRegistryLiveTargetEntryKind,6,51,1,3,1,7,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionFactoryListRunsResult,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,LlmInferenceHttpResponseStartParams,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,RemoteSessionMetadataValue,0,45,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionQueuePendingItemsResult,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionsGetPersistedRemoteSteerableParams,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionsGetMetadataResult,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,McpDiscoverParams,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,SessionMcpEnableParams,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,McpAppsHostContextDetailsPlatform,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated.rpc,McpAppsSetHostContextDetailsAvailableDisplayMode,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.rpc,TelemetryConfig,0,58,0,0,0,21,0,14,0,14
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ResumeSessionRequest,107,484,4,18,46,176,27,126,23,119
GitHub Copilot SDK :: Java,com.github.copilot.rpc,DefaultAgentConfig,2,15,1,1,0,4,1,3,0,3
GitHub Copilot SDK :: Java,com.github.copilot.rpc,McpAuthRequest,0,24,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,CloudSessionRepository,0,27,0,0,0,10,0,7,0,7
GitHub Copilot SDK :: Java,com.github.copilot.rpc,SessionLifecycleEvent,0,24,0,0,0,10,0,7,0,7
GitHub Copilot SDK :: Java,com.github.copilot.rpc,SetForegroundSessionResponse,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,SessionStartHookInput,0,18,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,AutoModeSwitchRequest,0,19,0,0,0,7,0,5,0,5
GitHub Copilot SDK :: Java,com.github.copilot.rpc,CopilotClientOptions,0,410,4,18,0,107,4,57,0,50
GitHub Copilot SDK :: Java,com.github.copilot.rpc,AgentInfo,0,35,0,0,0,13,0,9,0,9
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ExpConfigEntry,5,22,0,0,2,7,1,4,1,4
GitHub Copilot SDK :: Java,com.github.copilot.rpc,DeleteSessionResponse,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ToolResultObject,11,67,0,0,1,6,1,5,1,5
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ProviderConfig,7,139,1,7,2,43,2,32,1,29
GitHub Copilot SDK :: Java,com.github.copilot.rpc,McpStdioServerConfig,0,64,0,4,0,19,0,14,0,12
GitHub Copilot SDK :: Java,com.github.copilot.rpc,PostToolUseFailureHookInput,51,0,0,0,19,0,13,0,13,0
GitHub Copilot SDK :: Java,com.github.copilot.rpc,McpServerConfig,2,23,1,1,0,7,1,5,0,5
GitHub Copilot SDK :: Java,com.github.copilot.rpc,PostToolUseFailureHookOutput,11,0,0,0,4,0,3,0,3,0
GitHub Copilot SDK :: Java,com.github.copilot.rpc,UserPromptSubmittedHookInput,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,InputOptions,0,77,0,4,0,23,0,17,0,15
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ModelPolicy,0,19,0,0,0,7,0,5,0,5
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ModelCapabilitiesOverride.Supports,0,33,0,0,0,11,0,7,0,7
